panel,candidate_id,round_id,prediction,observed,uncertainty_std,absolute_error,nominal_coverage,empirical_coverage,interval_width,coverage_lower,coverage_upper,binary_outcome,source_concept,round_number,phase,provenance,series,formulation_id,value,lower,upper,count_pass,count_fail
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_49123b81735d,40.44,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_4a0cb1ead8d1,60.33,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_6b7389efb1b5,35.92,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_a2b4c2d7b0b6,24.39,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_a803deb82ca6,28.72,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_b9ae21107fa4,15.93,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_da5df4899b60,43.34,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_e0e6b16a3f20,26.53,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,median_iqr,,36.07,28.1725,47.587500000000006,,
prospective_performance,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,mae,,21.38945887553776,,,,
prospective_performance,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,bias,,21.18889174686328,,,,
prospective_performance,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,interval_95_coverage,,1.0,,,,
feasibility_mechanics,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,intact_pass_proportion,,0.08333333333333333,0.014864709450773478,0.35388592179859524,1.0,11.0
feasibility_mechanics,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,mechanical_measurement_count,,0.0,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_34d667ff4762,63.88,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_384020959c42,21.375,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_3e8ef993abba,65.5625,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_42188f45e98a,38.805,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_655729013931,64.9,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_75d69addc009,29.2025,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_8a721b7d8f1c,63.9975,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_a3cd6cc2afa7,57.3875,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_b2c883db5caf,43.185,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_db8935ce2c34,61.5875,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_e0e6b16a3f20,30.4375,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,individual_formulation,v2_fc5b4c04eee9,56.2875,,,,
observed_viability,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,median_iqr,,56.837500000000006,36.713125,63.909375000000004,,
prospective_performance,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,mae,,15.374186582161943,,,,
prospective_performance,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,bias,,14.862607612421082,,,,
prospective_performance,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,interval_95_coverage,,1.0,,,,
feasibility_mechanics,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,intact_pass_proportion,,0.8333333333333334,0.5519636426153274,0.9530358523851776,10.0,2.0
feasibility_mechanics,,ROUND_002,,,,,,,,,,,campaign_timeline,2.0,screening_only,migration_frozen_supplementary,mechanical_measurement_count,,0.0,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_0a63a12b60f3,38.0,,,,
observed_viability,,ROUND_003,,,,,,,,,,,campaign_timeline,3.0,screening_only,formal_frozen,individual_formulation,v2_27a2b16cc327,53.0,,,,
