endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error,panel
viability_percent,legacy_lit_195,legacy_literature,58.0,38.89924636851844,6.57046539584429,19.10075363148156,364.838789290556,all_cv
viability_percent,legacy_lit_204,legacy_literature,67.0,55.26904257113492,11.222335315457595,11.730957428865082,137.61536219784486,all_cv
viability_percent,legacy_lit_209,legacy_literature,70.0,35.074237803174825,21.646068319402925,34.925762196825175,1219.8088650291825,all_cv
viability_percent,legacy_lit_236,legacy_literature,83.4,54.970932775642034,25.28614441533114,28.429067224357972,808.2118632470647,all_cv
viability_percent,legacy_lit_254,legacy_literature,80.0,48.69602878122105,16.613166715994698,31.303971218778948,979.9386140661408,all_cv
viability_percent,legacy_lit_259,legacy_literature,7.0,35.128593436109234,20.027971734630857,28.12859343610923,791.2177686939275,all_cv
viability_percent,legacy_lit_274,legacy_literature,18.0,46.43747295525142,24.85099175703421,28.437472955251422,808.6898680806561,all_cv
viability_percent,legacy_lit_281,legacy_literature,74.0,27.952208181844313,14.942273477536707,46.04779181815569,2120.399131328206,all_cv
viability_percent,legacy_lit_299,legacy_literature,62.666666666666664,38.89924636851844,6.57046539584429,23.767420298148224,564.8902676288282,all_cv
viability_percent,legacy_lit_309,legacy_literature,99.0,75.53994358121761,13.553454224961158,23.460056418782383,550.3742471724527,all_cv
viability_percent,legacy_lit_315,legacy_literature,10.0,55.86922116689696,24.350116603463608,45.86922116689696,2103.985450457708,all_cv
viability_percent,legacy_lit_341,legacy_literature,81.0,54.499943548387094,25.28969921957232,26.500056451612902,702.2529919386708,all_cv
viability_percent,legacy_lit_354,legacy_literature,73.8,58.87308725722031,20.033014178536806,14.926912742779685,222.8127240305585,all_cv
viability_percent,legacy_lit_359,legacy_literature,47.6,52.41375287745717,20.47612151569193,4.813752877457169,23.172216765227176,all_cv
viability_percent,legacy_lit_363,legacy_literature,69.0,53.73843928759264,21.67455063958629,15.26156071240736,232.91523537849585,all_cv
viability_percent,legacy_lit_372,legacy_literature,22.5,38.87138761574793,6.568604894808241,16.371387615747928,268.0223324650646,all_cv
viability_percent,legacy_wetlab_EXP104,legacy_wetlab,29.7,26.195276555191683,10.213042162854796,3.5047234448083167,12.283086424589074,all_cv
viability_percent,legacy_wetlab_EXP202,legacy_wetlab,32.42,41.30938434730899,20.133059155076232,8.88938434730899,79.02115407418208,all_cv
viability_percent,legacy_wetlab_EXP305,legacy_wetlab,72.93,53.558730028580065,5.134159276416482,19.37126997141994,375.24610030563593,all_cv
viability_percent,legacy_wetlab_EXP1103,legacy_wetlab,26.68,54.4999186117502,25.289699219529112,27.819918611750204,773.9478715644054,all_cv
viability_percent,legacy_wetlab_EXP1202,legacy_wetlab,28.41,53.912909976351294,25.280149316846355,25.502909976351297,650.3984172618783,all_cv
viability_percent,legacy_wetlab_EXP2101,legacy_wetlab,28.99,51.291512985562555,24.99387819680819,22.301512985562557,497.35748144521534,all_cv
viability_percent,legacy_wetlab_EXP2106,legacy_wetlab,34.8,46.822244148356745,23.417134126419235,12.022244148356748,144.53435436269805,all_cv
viability_percent,legacy_wetlab_EXP3104,legacy_wetlab,49.99,57.67824364861307,24.688304017999467,7.688243648613074,59.10909040043928,all_cv
